"REF_DATE","GEO","DGUID","Statistics","Car types","Companies","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","1","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","56","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","333","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","93","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","3","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","22491","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","13392","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","294","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","939","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6532","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1752","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","98","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","11","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","80808","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","56410","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","843","","","","0"
"2019-05-04","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1129","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","6686","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","2964","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","13","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","5","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","5331","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2162","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","102","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","6","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","25522","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","26724","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","184","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","152","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8792","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","5995","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","10","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","6","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3289","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2479","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","1","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","53","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","324","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","110","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","3","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","22852","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","13500","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","264","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","904","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6618","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1760","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","107","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","9","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","79143","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","55908","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","790","","","","0"
"2019-05-11","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1085","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","6506","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","3007","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","13","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","4","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","5579","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2193","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","98","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","8","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","25123","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","26516","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","159","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","145","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8758","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","5964","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","33","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","5","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3165","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2354","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","0","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","40","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","354","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","112","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","3","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","23245","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","13411","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","264","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","946","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6428","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1727","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","102","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","16","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","78844","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","55526","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","782","","","","0"
"2019-05-18","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1126","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","6708","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","2950","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","16","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","3","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","5608","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2097","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","93","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","8","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","25183","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","25837","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","94","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","152","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8890","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","5863","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","9","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","6","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","3212","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2478","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","5","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","62","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","318","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","144","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","2","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","22974","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","12913","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","251","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","970","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6579","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1738","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","111","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","10","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","79216","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","54194","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","723","","","","0"
"2019-05-25","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1151","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","6854","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","3009","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","14","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","4","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","5569","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2176","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","76","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","5","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","25060","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","26170","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","110","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","165","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","9077","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","5721","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","20","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","6","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","2965","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2695","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","2","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","46","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian Pacific","Number","223","units ","0","v1035338307","1.2.10.2","263","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Open hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338308","1.2.10.3","180","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Open hopper","CSXT","Number","223","units ","0","v1035338309","1.2.10.4","3","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian National","Number","223","units ","0","v1035338310","1.2.11.1","22885","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Tank","Canadian Pacific","Number","223","units ","0","v1035338311","1.2.11.2","12748","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Tank","Burlington Northern Santa Fe","Number","223","units ","0","v1035338312","1.2.11.3","239","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Tank","CSXT","Number","223","units ","0","v1035338313","1.2.11.4","929","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian National","Number","223","units ","0","v1035338314","1.2.14.1","6588","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Other car types","Canadian Pacific","Number","223","units ","0","v1035338315","1.2.14.2","1738","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Other car types","Burlington Northern Santa Fe","Number","223","units ","0","v1035338316","1.2.14.3","90","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","Other car types","CSXT","Number","223","units ","0","v1035338317","1.2.14.4","5","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian National","Number","223","units ","0","v1035338318","1.2.15.1","79044","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","System-wide","Canadian Pacific","Number","223","units ","0","v1035338319","1.2.15.2","54520","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","System-wide","Burlington Northern Santa Fe","Number","223","units ","0","v1035338320","1.2.15.3","733","","","","0"
"2019-06-01","Canada","2016A000011124","Weekly average cars on line","System-wide","CSXT","Number","223","units ","0","v1035338321","1.2.15.4","1117","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian National","Number","223","units ","0","v1035338286","1.2.4.1","7089","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Intermodal","Canadian Pacific","Number","223","units ","0","v1035338287","1.2.4.2","2990","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Intermodal","Burlington Northern Santa Fe","Number","223","units ","0","v1035338288","1.2.4.3","6","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Intermodal","CSXT","Number","223","units ","0","v1035338289","1.2.4.4","3","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Box","Canadian National","Number","223","units ","0","v1035338290","1.2.6.1","5537","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Box","Canadian Pacific","Number","223","units ","0","v1035338291","1.2.6.2","2237","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Box","Burlington Northern Santa Fe","Number","223","units ","0","v1035338292","1.2.6.3","79","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Box","CSXT","Number","223","units ","0","v1035338293","1.2.6.4","7","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian National","Number","223","units ","0","v1035338294","1.2.7.1","27034","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Canadian Pacific","Number","223","units ","0","v1035338295","1.2.7.2","25483","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Covered hopper","Burlington Northern Santa Fe","Number","223","units ","0","v1035338296","1.2.7.3","110","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Covered hopper","CSXT","Number","223","units ","0","v1035338297","1.2.7.4","146","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian National","Number","223","units ","0","v1035338298","1.2.8.1","8907","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Gondola","Canadian Pacific","Number","223","units ","0","v1035338299","1.2.8.2","5787","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Gondola","Burlington Northern Santa Fe","Number","223","units ","0","v1035338300","1.2.8.3","21","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Gondola","CSXT","Number","223","units ","0","v1035338301","1.2.8.4","7","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian National","Number","223","units ","0","v1035338302","1.2.9.1","2990","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Canadian Pacific","Number","223","units ","0","v1035338303","1.2.9.2","2419","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","Burlington Northern Santa Fe","Number","223","units ","0","v1035338304","1.2.9.3","1","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Multilevel automotive","CSXT","Number","223","units ","0","v1035338305","1.2.9.4","0","","","","0"
"2019-06-08","Canada","2016A000011124","Weekly average cars on line","Open hopper","Canadian National","Number","223","units ","0","v1035338306","1.2.10.1","34","","","","0"
